"geoid","neighborhood","parks_mindist_topcode","parks_aland_1mi","library_mindist_topcode","grocery_mindist_topcode","n_grocery_0.5mi","walk_duration","walk_distance","walk_status","transit_duration","transit_distance","transit_status","NAME","variable","median_rent_est","median_rent_moe","tract_aland_for_landuse","singlefamily_aland","multifamily_aland","tract_pct_singlefamily","tract_pct_multifamily","walk_distance_bool","transit_duration_bool","median_rent_bool","parks_aland_1mi_scale","library_mindist_scale","n_grocery_0.5mi_scale","median_rent_bool_score","walk_distance_bool_score","transit_duration_bool_score","parks_aland_1mi_scale_score","library_mindist_scale_score","n_grocery_0.5mi_scale_score","tract_pct_singlefamily_score","tract_pct_multifamily_score","overall_score","avg_nhood_score","avg_nhood_rank"
"17031020400","West Ridge",0.0778913792368576,0.229190487080147,0.32486301343811,0.454000956250237,1,194.7,9.54426181818182,"OK",57.9666666666667,11.231906030303,"OK","Census Tract 204, Cook County, Illinois","DP04_0134",1199,79,6018421.4461199,1998309.77191323,1640400.95525519,0.3320322097419,0.272563324110969,0,0,1,0.239338440389931,0.140557659927271,0.0909090909090909,0.25,0,0,0.0239338440389931,0.0140557659927271,0.00909090909090909,0.016601610487095,0.0272563324110969,0.340938462020821,0.230468446791302,78
"17031220602","Logan Square",0.0109455990414405,0.0421995232790979,0.54200588752794,0.174355194964872,4,120.283333333333,5.80298575,"OK",34.5833333333333,6.14908951515152,"OK","Census Tract 2206.02, Cook County, Illinois","DP04_0134",1265,144,4868904.77797991,807214.670571465,1898215.81175131,0.165789783817948,0.389865051445691,0,1,0,0.0440680074268788,0.0842462896003661,0.363636363636364,0,0,0.15,0.00440680074268788,0.00842462896003661,0.0363636363636364,0.00828948919089742,0.0389865051445691,0.246471060401827,0.291951533669141,55
"17031031501","Uptown",0.165956157379267,0.711042229030272,0.528388794745662,0.131101959286974,10,124.65,6.11429272727273,"OK",34.6833333333333,6.87671520454545,"OK","Census Tract 315.01, Cook County, Illinois","DP04_0134",864,304,1718923.04059362,49063.537870527,694439.868272925,0.0285431847219775,0.403997067857734,0,1,1,0.742525312963685,0.0864173983624341,0.909090909090909,0.25,0,0.15,0.0742525312963685,0.00864173983624342,0.0909090909090909,0.00142715923609888,0.0403997067857734,0.615630228063575,0.414330389172889,19
"17031200200","Hermosa",0.0858195905245751,0.0608225882730111,1.24025779269641,0.240849474461246,4,143.116666666667,6.93512409848485,"OK",53.2666666666667,7.62671025757576,"OK","Census Tract 2002, Cook County, Illinois","DP04_0134",1065,80,8821059.28963315,1245105.83972555,1701510.14336638,0.141151510135393,0.192891815767077,0,0,1,0.0635156528667387,0.0368165273660647,0.363636363636364,0.25,0,0,0.00635156528667387,0.00368165273660647,0.0363636363636364,0.00705757550676963,0.0192891815767077,0.322743611470394,0.336384749816312,39
"17031190800","Belmont Cragin",0.286269841652539,0.0397922253779309,0.779257026799991,0.247787309333755,6,160.383333333333,7.791995,"OK",60.9333333333333,8.43200734848485,"OK","Census Tract 1908, Cook County, Illinois","DP04_0134",1088,80,7116552.16455209,2230187.49333781,1429556.62953073,0.313380333871012,0.20087769982934,0,0,1,0.041554120692052,0.0585968215818247,0.545454545454545,0.25,0,0,0.0041554120692052,0.00585968215818247,0.0545454545454545,0.0156690166935506,0.020087769982934,0.350317335449327,0.339322718491781,37
"17031062100","Lake View",0.233017170980077,0.35801905675657,0.344540031098311,0.336980576162185,3,88.6333333333333,4.34400614393939,"OK",29.55,5.2785484469697,"OK","Census Tract 621, Cook County, Illinois","DP04_0134",1789,189,2630886.21556541,38674.7150350904,1063963.44963082,0.0147002613819917,0.404412567649627,0,1,0,0.373871201050448,0.13253027469761,0.272727272727273,0,0,0.15,0.0373871201050448,0.013253027469761,0.0272727272727273,0.000735013069099583,0.0404412567649627,0.269089144681595,0.250535371511878,69
"17031711300","Auburn Gresham",0.156365040293885,0.0933353208194897,0.499811287039678,0.198961350691156,2,248.816666666667,12.246605219697,"OK",62.9333333333333,13.3930351060606,"OK","Census Tract 7113, Cook County, Illinois","DP04_0134",1020,112,3765589.44836198,1589349.58667691,268301.954873891,0.422071924853167,0.0712509843553449,0,0,1,0.0974679638881293,0.0913584509790339,0.181818181818182,0.25,0,0,0.00974679638881293,0.00913584509790339,0.0181818181818182,0.0211035962426583,0.00712509843553449,0.315293154346727,0.283423661509214,58
"17031710500","Auburn Gresham",0.121500007070696,0.0957785572688405,1.09891392636246,0.641500109021868,0,232.283333333333,11.4295020757576,"OK",63.0333333333333,12.4355020681818,"OK","Census Tract 7105, Cook County, Illinois","DP04_0134",921,45,8083923.64820659,1960846.21519968,1374601.40911933,0.242561199305079,0.170041364681157,0,0,1,0.100019380435741,0.041551921283707,0,0.25,0,0,0.0100019380435741,0.0041551921283707,0,0.012128059965254,0.0170041364681157,0.293289326605314,0.283423661509214,58
"17031836400","Oakland",0.0187542811764926,0.416210814094992,1.1652443653266,0.264267563301818,2,110.05,5.47987271969697,"OK",49.3833333333333,5.84710310606061,"OK","Census Tract 8364, Cook County, Illinois","DP04_0134",530,119,8454096.27953005,815885.989859201,1265361.60787001,0.0965077712486798,0.149674378671773,0,0,1,0.43463953669283,0.0391866172663139,0.181818181818182,0.25,0,0,0.043463953669283,0.00391866172663139,0.0181818181818182,0.00482538856243399,0.0149674378671773,0.335357260007344,0.435152352076818,10
"17031210501","Avondale",0.199584537147524,0.057475435050157,1.160212363721,0.236664569232946,4,134.866666666667,6.50264973484848,"OK",43.8166666666667,7.22281896969697,"OK","Census Tract 2105.01, Cook County, Illinois","DP04_0134",1174,108,3318222.49601841,156328.65302862,1398109.80604856,0.0471121671968053,0.421342995451984,0,1,1,0.0600202964830163,0.0393565750491889,0.363636363636364,0.25,0,0.15,0.00600202964830164,0.00393565750491889,0.0363636363636364,0.00235560835984027,0.0421342995451984,0.490791231421896,0.371514458581846,30
"17031420500","Woodlawn",0.175630055211908,0.499251854697997,0.205759864788838,0.245153674129543,4,159.416666666667,7.91813335606061,"OK",43.0833333333333,8.70354656818182,"OK","Census Tract 4205, Cook County, Illinois","DP04_0134",777,101,2648023.18708992,46935.0734565235,1103792.79526231,0.0177245704211916,0.41683652946987,0,1,1,0.521357416651477,0.221918813042782,0.363636363636364,0.25,0,0.15,0.0521357416651477,0.0221918813042782,0.0363636363636364,0.000886228521059579,0.041683652946987,0.553261140801109,0.390458507808861,26
"17031520600","East Side",0.175561641268666,0.0432282588900761,1.54715945459404,0.586092847338272,0,324.916666666667,16.1307966666667,"OK",85.9,16.7422259393939,"OK","Census Tract 5206, Cook County, Illinois","DP04_0134",1170,159,11692676.1697545,3164226.84352143,126345.52076975,0.270616135911328,0.0108055263769785,0,0,1,0.0451422927510293,0.0295134317475788,0,0.25,0,0,0.00451422927510293,0.00295134317475788,0,0.0135308067955664,0.00108055263769785,0.272076931883125,0.253700500109785,66
"17031210900","Avondale",0.0697489284461458,0.0705632769318061,0.897799490116571,0.321486511201826,3,114.05,5.51529087878788,"OK",42.9166666666667,6.28268432575758,"OK","Census Tract 2109, Cook County, Illinois","DP04_0134",1522,335,6104623.61697674,826285.417322461,1095588.07264642,0.135354031495831,0.179468570281652,0,1,0,0.0736876336571309,0.0508598918449525,0.272727272727273,0,0,0.15,0.00736876336571309,0.00508598918449525,0.0272727272727273,0.00676770157479153,0.0179468570281652,0.214442038425892,0.371514458581846,30
"17031430800","South Shore",0.340775971920838,0.242211064480254,0.402936488321599,0.27787241531579,3,213.666666666667,10.626690469697,"OK",48.75,10.4595416136364,"OK","Census Tract 4308, Cook County, Illinois","DP04_0134",1011,105,3530600.4840259,1157491.236933,766673.380572453,0.327845430875014,0.217150987216267,0,0,1,0.252935534787782,0.113323033006973,0.272727272727273,0.25,0,0,0.0252935534787782,0.0113323033006973,0.0272727272727273,0.0163922715437507,0.0217150987216267,0.35200595431758,0.449738192413366,4
"17031170700","Dunning",0.155596327570876,0.0216813487765876,0.438384316870869,0.80280596585036,0,241.45,11.8010820606061,"OK",79.9,12.5013674166667,"OK","Census Tract 1707, Cook County, Illinois","DP04_0134",1140,511,6209832.51691316,3363733.08148919,366210.156939417,0.541678551285835,0.0589726302508164,0,0,1,0.0226413420026634,0.104159713768302,0,0.25,0,0,0.00226413420026634,0.0104159713768302,0,0.0270839275642917,0.00589726302508164,0.29566129616647,0.24617143092594,70
"17031220300","Logan Square",0.214899711869416,0.0562151788580521,0.501043119897587,0.347618427797043,3,107.416666666667,5.19155647727273,"OK",37.0666666666667,5.55630137878788,"OK","Census Tract 2203, Cook County, Illinois","DP04_0134",1461,139,3514314.53426552,429132.274564629,990384.633994223,0.12210980843646,0.281814454664688,0,1,0,0.0587042394539798,0.0911338428818574,0.272727272727273,0,0,0.15,0.00587042394539798,0.00911338428818574,0.0272727272727273,0.00610549042182299,0.0281814454664688,0.226543471394603,0.291951533669141,55
"17031730202","Washington Heights",0.240086882489185,0.0694234069747324,0.48903664415602,0.378049427916743,1,237.05,11.7047695227273,"OK",58.6166666666667,13.6540110151515,"OK","Census Tract 7302.02, Cook County, Illinois","DP04_0134",1206,219,9483696.48076956,4021452.02376505,190234.506400279,0.424038457147959,0.0200591095240157,0,0,1,0.0724972932496866,0.0933712954058603,0.0909090909090909,0.25,0,0,0.00724972932496866,0.00933712954058603,0.00909090909090909,0.0212019228573979,0.00200591095240157,0.298885601766263,0.302694624407637,48
"17031837000","Garfield Park",0.230832692257237,0.199769301220367,1.02071270437802,0.419280953426349,2,89.9666666666667,4.29118959090909,"OK",39.5,4.49810620454545,"OK","Census Tract 8370, Cook County, Illinois","DP04_0134",738,182,4444972.97379661,231711.598071638,837181.902739808,0.052128910442784,0.188343530472524,0,1,1,0.208614561629468,0.0447353939751409,0.181818181818182,0.25,0,0.15,0.0208614561629468,0.00447353939751409,0.0181818181818182,0.0026064455221392,0.0188343530472524,0.464957612311671,0.436446422820349,9
"17031240700","Humboldt Park",0.119203987816457,0.350602649722839,0.575269100409977,0.134935092930744,3,92.8666666666667,4.46020256060606,"OK",36.4166666666667,5.00452374242424,"OK","Census Tract 2407, Cook County, Illinois","DP04_0134",1335,415,1790712.81092882,317884.749258491,502817.764174708,0.177518554241876,0.280791962343701,0,1,0,0.366126414975931,0.0793750002098851,0.272727272727273,0,0,0.15,0.0366126414975931,0.00793750002098851,0.0272727272727273,0.00887592771209381,0.0280791962343701,0.258777992737773,0.378846497764744,28
"17031030603","Edgewater",0.203849393892849,0.232312626378182,0.392842492967324,0.13343529866984,5,151.333333333333,7.42911421212121,"OK",35.6,7.57140821969697,"OK","Census Tract 306.03, Cook County, Illinois","DP04_0134",913,30,1249247.35505551,0,508522.780946936,0,0.407063324079913,0,1,1,0.242598819822741,0.116234841655942,0.454545454545455,0.25,0,0.15,0.0242598819822741,0.0116234841655942,0.0454545454545455,0,0.0407063324079913,0.522044244010405,0.449288040831697,5
"17031330200","Near South Side",0.0711962215695917,0.459151538730528,0.504750486438622,0.43957373875998,2,46.0666666666667,2.21518837121212,"OK",27.1,2.20773191666667,"OK","Census Tract 3302, Cook County, Illinois","DP04_0134",839,408,8557729.08078825,849572.199321888,996509.186739659,0.0992754259104956,0.116445516951078,0,1,1,0.479481563927096,0.0904644694608628,0.181818181818182,0.25,0,0.15,0.0479481563927096,0.00904644694608628,0.0181818181818182,0.00496377129552478,0.0116445516951078,0.491784744511247,0.417930290594342,18
"17031560400","Garfield Ridge",0.25709631366381,0.0698817461900887,0.756868290676205,0.409220081044386,1,195.8,9.62379733333333,"OK",60.4,14.0156490606061,"OK","Census Tract 5604, Cook County, Illinois","DP04_0134",1331,618,3643804.52247977,1606425.45012323,19009.6569065714,0.440864881804908,0.00521698043605106,0,0,0,0.0729759265226922,0.0603301598551404,0.0909090909090909,0,0,0,0.00729759265226922,0.00603301598551404,0.00909090909090909,0.0220432440902454,0.000521698043605106,0.0449864598625429,0.23008767128093,79
"17031151001","Portage Park",0.342680501864366,0.0609375136519585,0.245297725445093,0.269680220307303,4,170.583333333333,8.2754218030303,"OK",57.5166666666667,9.00739709090909,"OK","Census Tract 1510.01, Cook County, Illinois","DP04_0134",1032,75,3552289.86744785,1062339.78349768,1079621.76736647,0.299057741101776,0.303922767468897,0,0,1,0.0636356668398705,0.186149239186497,0.363636363636364,0.25,0,0,0.00636356668398705,0.0186149239186497,0.0363636363636364,0.0149528870550888,0.0303922767468897,0.356687290768252,0.302977472433446,47
"17031100700","Norwood Park",0.684978748890838,0.0367277203121212,0.947814414281437,0.629181839608146,0,236.3,11.5618541439394,"OK",61.3,12.3516169545455,"OK","Census Tract 1007, Cook County, Illinois","DP04_0134",1378,292,13083862.5555444,8400440.47501328,151290.755518789,0.642045912615731,0.0115631568947259,0,0,0,0.0383539273840224,0.0481760820238209,0,0,0,0,0.00383539273840224,0.00481760820238209,0,0.0321022956307866,0.00115631568947259,0.0419116122610435,0.214374247200799,85
"17031650400","West Lawn",0.245553176126622,0.386753854936321,0.988974928182174,0.827065008828416,0,226.7,11.1262729242424,"OK",65.4,13.7093130530303,"OK","Census Tract 6504, Cook County, Illinois","DP04_0134",1210,150,11898532.7621944,5880559.09743902,311738.032997661,0.494225566712184,0.0261997037137349,0,0,1,0.403878300685678,0.0461710238192926,0,0.25,0,0,0.0403878300685678,0.00461710238192926,0,0.0247112783356092,0.00261997037137349,0.32233618115748,0.321925877996461,41
"17031261000","Garfield Park",0.192951229056541,0.136338946297058,0.645953916779557,0.156361921138995,2,128.6,6.15095362878788,"OK",41.5166666666667,6.65799253787879,"OK","Census Tract 2610, Cook County, Illinois","DP04_0134",943,119,5448899.83518577,661513.583684603,974119.689024593,0.121403146266874,0.178773645779705,0,1,1,0.142375677048644,0.0706892299584357,0.181818181818182,0.25,0,0.15,0.0142375677048644,0.00706892299584357,0.0181818181818182,0.0060701573133437,0.0178773645779705,0.46343583077384,0.436446422820349,9
"17031440600","Chatham",0.274277261913731,0.111096586594166,1.2867844869041,0.470239499100933,1,225,11.139321719697,"OK",45.1333333333333,11.4599492651515,"OK","Census Tract 4406, Cook County, Illinois","DP04_0134",1284,658,7236039.14024544,3704312.58659521,35450.5112952904,0.511925449102749,0.00489915969333576,0,0,0,0.11601565190092,0.0354853399543549,0.0909090909090909,0,0,0,0.011601565190092,0.00354853399543549,0.00909090909090909,0.0255962724551374,0.000489915969333576,0.0503271967009076,0.310481457268365,44
"17031242800","West Town",0,0.13042518249884,0.840660000175817,0.380263024020581,2,77.3833333333333,3.72760590151515,"OK",34.8333333333333,3.90656081060606,"OK","Census Tract 2428, Cook County, Illinois","DP04_0134",1622,212,4711717.54203892,561557.977613733,579586.059215821,0.11918328562852,0.123009508537945,0,1,0,0.136200067308764,0.0543168283922543,0.181818181818182,0,0,0.15,0.0136200067308765,0.00543168283922543,0.0181818181818182,0.00595916428142601,0.0123009508537945,0.205493622887141,0.221074566145004,82
"17031271400","Garfield Park",0.13130439023201,0.307791667038465,0.642912632171795,0.407373237707782,1,104.05,4.99271768939394,"OK",35.3166666666667,5.45936746969697,"OK","Census Tract 2714, Cook County, Illinois","DP04_0134",992,118,3532497.28031659,175072.056766813,761007.757765568,0.0495604222379252,0.215430528993179,0,1,1,0.321419874325946,0.0710236238655532,0.0909090909090909,0.25,0,0.15,0.0321419874325946,0.00710236238655532,0.00909090909090909,0.00247802111189626,0.0215430528993179,0.472356332921273,0.436446422820349,9
"17031660600","Chicago Lawn",0.319321500370043,0.373463982180755,0.610626825651959,0.285536918656381,1,196.116666666667,9.65175903787879,"OK",57.4333333333333,11.0554366060606,"OK","Census Tract 6606, Cook County, Illinois","DP04_0134",816,49,7083830.2644068,2506134.82136825,1395359.84413934,0.353782449300134,0.196978158998307,0,0,1,0.389999987240734,0.0747788715587946,0.0909090909090909,0.25,0,0,0.0389999987240734,0.00747788715587946,0.00909090909090909,0.0176891224650067,0.0196978158998307,0.342955733335699,0.320223547386395,42
"17031081500","River North",0.337802487940312,0.260215514773539,0.370481920224141,0.0597349342455382,7,10.5333333333333,0.472242121212121,"OK",8.71666666666667,0.536243356060606,"OK","Census Tract 815, Cook County, Illinois","DP04_0134",2186,130,3187323.76872277,0,584880.104408063,0,0.18350194296152,1,1,0,0.271737174891483,0.123250238333241,0.636363636363636,0,0.15,0.15,0.0271737174891483,0.0123250238333242,0.0636363636363636,0,0.018350194296152,0.421485299254988,0.375988890659578,29
"17031750200","Morgan Park",0.142588612806917,0.088332816302192,0.284098972062657,0.507181706970196,0,294.8,14.5475428181818,"OK",60.15,15.2018467045455,"OK","Census Tract 7502, Cook County, Illinois","DP04_0134",1134,211,13838441.1461655,7694709.09498703,805952.103015572,0.55603871951424,0.0582400932664944,0,0,1,0.0922439615987371,0.160725625419411,0,0.25,0,0,0.00922439615987371,0.0160725625419411,0,0.027801935975712,0.00582400932664944,0.308922904004176,0.267133023726575,61
"17031062600","Lake View",0.095387117641921,0.0368085160341819,0.309050382175264,0.126327569584788,3,96.5833333333333,4.68886716666667,"OK",48.8833333333333,6.18326493181818,"OK","Census Tract 626, Cook County, Illinois","DP04_0134",1703,163,3586422.90252066,928517.477217167,493930.868621961,0.258897933248356,0.13772242762414,0,0,0,0.0384383005286261,0.147749323732877,0.272727272727273,0,0,0,0.00384383005286261,0.0147749323732877,0.0272727272727273,0.0129448966624178,0.013772242762414,0.0726086291237094,0.250535371511878,69
"17031690400","Grand Crossing",0.341063852336918,0.0275460418627334,1.01751282027647,0.255537775968627,2,174.066666666667,8.60847677272727,"OK",34.9666666666667,8.85578251515152,"OK","Census Tract 6904, Cook County, Illinois","DP04_0134",863,54,7010060.18637955,1421748.92021887,1754722.7741423,0.202815508343468,0.25031493703174,0,1,1,0.0287657083081153,0.0448760782722868,0.181818181818182,0.25,0,0.15,0.00287657083081153,0.00448760782722869,0.0181818181818182,0.0101407754171734,0.025031493703174,0.460718265960206,0.410413141125447,21
"17031081600","River North",0.447748922544005,0.229897743278317,0.467139650584035,0.039607880873374,8,13.05,0.59465225,"OK",12.0833333333333,0.672945022727273,"OK","Census Tract 816, Cook County, Illinois","DP04_0134",2217,104,1425697.82671148,0,302029.837050542,0,0.211847020730337,1,1,0,0.240077012036523,0.0977480393897072,0.727272727272727,0,0.15,0.15,0.0240077012036523,0.00977480393897073,0.0727272727272727,0,0.0211847020730337,0.427694479942929,0.375988890659578,29
"17031530200","West Pullman",0.358331829106946,0.0774805234819423,0.611857604303713,0.315721396852083,1,300,14.8495292272727,"OK",65.1833333333333,16.6887880151515,"OK","Census Tract 5302, Cook County, Illinois","DP04_0134",1208,206,13962410.805023,5379324.21477882,1614801.89525736,0.385271876748077,0.115653515557388,0,0,1,0.0809111577317723,0.074628450548956,0.0909090909090909,0.25,0,0,0.00809111577317723,0.0074628450548956,0.00909090909090909,0.0192635938374038,0.0115653515557388,0.305473815312125,0.219687978193267,83
"17031831500","Belmont Cragin",0.132455994120506,0.119583173763213,0.630297105738733,0.150889569284781,3,195.966666666667,9.56103884090909,"OK",60.5166666666667,11.9613958333333,"OK","Census Tract 8315, Cook County, Illinois","DP04_0134",1000,578,10335563.63683,2485669.19483303,650972.97585143,0.240496723949871,0.0629837906015825,0,0,1,0.124878002878702,0.0724451763303985,0.272727272727273,0.25,0,0,0.0124878002878702,0.00724451763303985,0.0272727272727273,0.0120248361974936,0.00629837906015825,0.315328260451289,0.339322718491781,37
"17031500100","Pullman",0.458339108905117,0.171197109186014,1.2881564812196,0.544389935856628,0,261.5,12.9972216439394,"OK",61.25,13.0301543181818,"OK","Census Tract 5001, Cook County, Illinois","DP04_0134",923,43,28467631.7985311,3648245.85818566,2054195.66442819,0.128154174678271,0.0721589937289476,0,0,1,0.17877726791303,0.0354475451014697,0,0.25,0,0,0.017877726791303,0.00354475451014697,0,0.00640770873391357,0.00721589937289476,0.285046089408258,0.28057625393909,59
"17031837400","Garfield Park",0.0765298331078488,0.130583005247011,0.829923462026677,0.372495354993064,1,85.1333333333333,4.03704876515152,"OK",42.1333333333333,4.45523159090909,"OK","Census Tract 8374, Cook County, Illinois","DP04_0134",1003,119,6368187.08072186,233030.152270734,929468.534853021,0.0365928559128196,0.145954966942909,0,1,1,0.136364878034055,0.0550195133106317,0.0909090909090909,0.25,0,0.15,0.0136364878034055,0.00550195133106317,0.00909090909090909,0.00182964279564098,0.0145954966942909,0.44465448771531,0.436446422820349,9
"17031050100","North Center",0.19367987955795,0.0751652586437104,0.555647084067185,0.321948468526036,1,125.783333333333,6.16089556818182,"OK",49.3833333333333,8.83465589393939,"OK","Census Tract 501, Cook County, Illinois","DP04_0134",1461,81,3598876.55480111,549860.951091391,1076836.54914159,0.152786832979265,0.299214638997559,0,0,0,0.0784933790423877,0.0821780339987552,0.0909090909090909,0,0,0,0.00784933790423877,0.00821780339987552,0.00909090909090909,0.00763934164896327,0.0299214638997559,0.0627188559437425,0.123602414084906,92
"17031842500","Grand Crossing",0.280600801250695,0.0855589520559932,0.814561932281214,0.390916826623128,3,160.883333333333,7.97032853787879,"OK",39.45,8.28163551515151,"OK","Census Tract 8425, Cook County, Illinois","DP04_0134",528,142,11491273.55231,328323.545363041,896660.526813286,0.0285715542205538,0.0780296912027682,0,1,1,0.0893472779230902,0.0560571064718235,0.272727272727273,0.25,0,0.15,0.00893472779230902,0.00560571064718235,0.0272727272727273,0.00142857771102769,0.00780296912027682,0.451044712543523,0.410413141125447,21
"17031841900","West Loop",0.51121154308078,0.0805275491910805,0.921361069992301,0.211928967064906,2,50.1666666666667,2.33635575757576,"OK",26.2,2.51903889393939,"OK","Census Tract 8419, Cook County, Illinois","DP04_0134",2025,190,27620456.8932099,490706.397320153,616653.019758237,0.0177660492444926,0.0223259529030395,0,1,0,0.0840930977430877,0.0495592731806694,0.181818181818182,0,0,0.15,0.00840930977430877,0.00495592731806694,0.0181818181818182,0.000888302462224631,0.00223259529030395,0.184667953026722,0.29140496476136,56
"17031251200","Austin",0.232271694283109,0.0556060324027904,0.689304161996841,0.371722072239689,3,152.933333333333,7.42103638636364,"OK",47.0166666666667,8.53764045454546,"OK","Census Tract 2512, Cook County, Illinois","DP04_0134",1259,180,7129675.45798954,3003346.18196239,1032517.37110261,0.421245847676955,0.14481968740184,0,0,0,0.058068121592245,0.0662435938780703,0.272727272727273,0,0,0,0.0058068121592245,0.00662435938780703,0.0272727272727273,0.0210622923838478,0.014481968740184,0.0752481599437905,0.368089115064338,31
"17031221300","Logan Square",0.103828524284626,0.154628287486282,0.322579322322467,0.17044783059683,3,103.316666666667,4.98153300757576,"OK",29.75,5.1996343030303,"OK","Census Tract 2213, Cook County, Illinois","DP04_0134",1262,194,3554175.74218786,321523.407037208,1062596.80700077,0.0904635646517823,0.298971374540603,0,1,0,0.161474822269526,0.141552733873426,0.272727272727273,0,0,0.15,0.0161474822269526,0.0141552733873426,0.0272727272727273,0.00452317823258911,0.0298971374540603,0.241995798573672,0.291951533669141,55
"17031230300","Humboldt Park",0.00293458214876999,0.333280217879583,0.498399006933226,0.133103706306516,4,115.266666666667,5.53952435606061,"OK",48.4166666666667,5.81044220454545,"OK","Census Tract 2303, Cook County, Illinois","DP04_0134",1128,88,1147335.86617014,168616.085849696,370404.186968392,0.146963143767609,0.322838497331055,0,0,1,0.348036991309424,0.0916173273433105,0.363636363636364,0.25,0,0,0.0348036991309424,0.00916173273433105,0.0363636363636364,0.00734815718838045,0.0322838497331055,0.369961075150396,0.378846497764744,28
"17031063301","Lake View",0.227434147815316,0.618621999254936,0.41590388133159,0.130759517470191,2,75.5666666666667,3.70896476515151,"OK",27.25,4.57639897727273,"OK","Census Tract 633.01, Cook County, Illinois","DP04_0134",1243,95,1014431.35701251,44886.6753770382,573253.700468067,0.0442481150318825,0.565098561381515,0,1,1,0.646012957949697,0.109789754352826,0.181818181818182,0.25,0,0.15,0.0646012957949697,0.0109789754352826,0.0181818181818182,0.00221240575159412,0.0565098561381515,0.552484351301816,0.250535371511878,69
"17031620400","West Elsdon",0.26364964353484,0.0663700968707248,0.804622790307052,0.33072745566873,2,192.183333333333,9.44546379545455,"OK",55.6833333333333,11.9141716212121,"OK","Census Tract 6204, Cook County, Illinois","DP04_0134",1117,51,7059972.10043252,3819169.81395447,418448.570130304,0.54096103491974,0.0592705699367662,0,0,1,0.069308790586989,0.0567495545935969,0.181818181818182,0.25,0,0,0.0069308790586989,0.00567495545935969,0.0181818181818182,0.027048051745987,0.00592705699367662,0.31376276143954,0.253341678172085,67
"17031830900","Bucktown",0.132436475892649,0.0460380422756968,0.965412689074867,0.109496832076155,3,102.583333333333,4.95419267424242,"OK",37.9333333333333,5.46868803787879,"OK","Census Tract 8309, Cook County, Illinois","DP04_0134",1908,388,11014939.966291,686612.928307574,1117334.67366542,0.0623346954598765,0.101438108340563,0,1,0,0.04807648597133,0.0472978918575632,0.272727272727273,0,0,0.15,0.004807648597133,0.00472978918575632,0.0272727272727273,0.00311673477299382,0.0101438108340563,0.200070710662667,0.216938364524459,84
"17031283800","Little Italy, UIC",0.149670512786961,0.0620520620643757,0.550517010454059,0.539167333124584,0,64.5166666666667,3.05590362121212,"OK",40.3333333333333,3.29451016666667,"OK","Census Tract 2838, Cook County, Illinois","DP04_0134",1042,124,4054335.90196192,16750.1827636171,1686848.51128737,0.00413142452146394,0.416060373900222,0,1,1,0.0647995645311117,0.0829438220775792,0,0.25,0,0.15,0.00647995645311117,0.00829438220775792,0,0.000206571226073197,0.0416060373900222,0.456586947276964,0.290306385514757,57
"17031460400","South Chicago",0.129181335406692,0.0800674127134389,1.16070935946056,0.499266644220817,1,237.85,11.765042530303,"OK",59.65,12.6181852045455,"OK","Census Tract 4604, Cook County, Illinois","DP04_0134",1030,235,7024717.91458941,2753780.88782603,1110386.95498021,0.392013020495356,0.158068547161741,0,0,1,0.0836125876297392,0.0393397232421763,0.0909090909090909,0.25,0,0,0.00836125876297392,0.00393397232421763,0.00909090909090909,0.0196006510247678,0.0158068547161741,0.306793645919043,0.311508398905259,43
"17031100100","Norwood Park",0.114503548711544,0.05271175102616,0.799823197032821,0.281255756871068,1,232.616666666667,11.3331895378788,"OK",56.3333333333333,11.8706756363636,"OK","Census Tract 1001, Cook County, Illinois","DP04_0134",1281,148,12714409.8173305,4645629.10495371,1742605.97007609,0.365382992344751,0.137057558715844,0,0,0,0.0550456890316382,0.0570900983307047,0.0909090909090909,0,0,0,0.00550456890316383,0.00570900983307047,0.00909090909090909,0.0182691496172376,0.0137057558715845,0.0522793933159654,0.214374247200799,85
"17031730400","Washington Heights",0.170945010564682,0.0747658305708748,0.534714783008559,0.56315383752822,0,251.1,12.3876564848485,"OK",55.85,13.8690054545455,"OK","Census Tract 7304, Cook County, Illinois","DP04_0134",1107,160,13768319.6285253,6441718.86998151,357069.100859848,0.467865291029091,0.0259341089176976,0,0,1,0.0780762653426948,0.0853950300548384,0,0.25,0,0,0.00780762653426948,0.00853950300548384,0,0.0233932645514545,0.00259341089176976,0.292333804982978,0.302694624407637,48
"17031661000","Chicago Lawn",0.460160625398741,0.237457834478726,1.47925829923356,0.203376142540216,5,215.15,10.5887868257576,"OK",61.3,12.1620987348485,"OK","Census Tract 6610, Cook County, Illinois","DP04_0134",1038,112,12041042.4925051,4101332.94320323,1242732.11627872,0.34061277881513,0.103208016835108,0,0,1,0.247971844235553,0.0308681620981547,0.454545454545455,0.25,0,0,0.0247971844235553,0.00308681620981547,0.0454545454545455,0.0170306389407565,0.0103208016835108,0.350689986712184,0.320223547386395,42
